date,surface,slot,slot_family,sentence_index,classifier_type,numbers_in_sentence,hand_id,hand_type,hand_class,hand_scope,hand_payload_path,hand_note,text
2026-09-02,web,season_context_injuries,free,0,ROSTER_FACT,0,,,,,,,"St Louis enters today with its bullpen thinned by three right-handed arms: Andre Pallante (right elbow inflammation), Hunter Dobbins (right forearm tightness), and Peter Strzelecki (right forearm extensor inflammation) are all on the injured list."
2026-09-02,web,season_context_injuries,free,1,TREND,1,,,,,,,"The infield picture is also unsettled -- Blaze Jordan (left ankle sprain) and JJ Wetherholt (right wrist tendinitis) are both shelved, removing two corner and middle options added in recent weeks, while Ramón Urías was activated August 23 and represents the active depth at third."
2026-09-02,web,season_context_injuries,free,2,ROSTER_FACT,0,S030,ROSTER_FACT,a,today,injuries,,Everson Pereira's left hand contusion keeps him off the outfield card as well.
2026-09-02,web,season_context_injuries,free,3,SPLIT_DIRECTION,2,,,,,,,"The Dodgers arrive with a fuller roster than they carried a week ago: Will Smith and Dalton Rushing were both activated September 1, restoring depth behind the plate, and Justin Wrobleski returned from the 15-day list the same day, adding a left-handed arm to their pitching staff."
2026-09-02,web,season_context_injuries,free,4,STAT_VALUE,2,,,,,,,Tyler Glasnow came back from the 60-day list August 25.
2026-09-02,web,season_context_injuries,free,5,FRAMING_VOICE,0,,,,,,,Andy Pages (left hand fracture) and Roki Sasaki (right middle finger blister) remain out.
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,0,GAME_STATE,0,,,,,,,Career BvP history against Yoshinobu Yamamoto is thin across the Cardinals lineup.
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,1,ABSENCE,1,,,,,,,"Alec Burleson and Iván Herrera are the only two starters with any prior exposure, and each carries just 5 PA -- samples too small to read as signal."
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,2,STAT_VALUE,8,,,,,,,Burleson went 1-for-5 (.200/.200/.400) with no walks and one strikeout; Herrera went 0-for-5 (.000/.000/.000) with two strikeouts and no walks.
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,3,STAT_VALUE,1,,,,,,,"Neither reaches the 10-PA floor where career BvP carries weight, so these lines describe outcomes of a handful of at-bats, not established tendencies."
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,4,ABSENCE,0,,,,,,,"The remaining seven Cardinals starters -- José Fermín, Jordan Walker, Joshua Báez, Leo Bernal, Ramón Urías, Thomas Saggese, and Nathan Church -- have no career BvP record against Yamamoto."
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,5,ROSTER_FACT,1,,,,,,,"For those batters, his 2026 platoon splits offer the most grounded reference point for how he has fared against hitters of each handedness this season."
2026-09-02,web,bvp_cardinals_vs_starter_annotation,bound,6,FRAMING_VOICE,0,,,,,,,No significant bench BvP history.
2026-09-02,web,bvp_opponent_vs_starter_annotation,bound,0,ABSENCE,0,,,,,,,"The Cardinals starter is TBD, so no career BvP figures can be drawn for tonight's Dodgers lineup."
2026-09-02,web,platoon_cardinals_annotation,bound,0,ROSTER_FACT,0,,,,,,,"Against Yoshinobu Yamamoto (RHP), St Louis sends six right-handed bats, two left-handed bats, and one switch-hitter."
2026-09-02,web,platoon_cardinals_annotation,bound,1,SPLIT_DIRECTION,5,,,,,,,"Yamamoto's 2026 splits show a .533 OPS-against across 321 BF vs left-handed batters and a .573 OPS-against across 286 BF vs right-handed batters -- the two left-handed starters, Alec Burleson and Nathan Church, face the side where opponents have done less damage."
2026-09-02,web,platoon_cardinals_annotation,bound,2,GAME_STATE,0,,,,,,,Burleson is the lineup's clearest advantage point.
2026-09-02,web,platoon_cardinals_annotation,bound,3,MAGNITUDE,9,,,,,,,"His 2026 vs-RHP line stands at .319 AVG and .949 OPS across 400 PA, well above his 2025 baseline (.296/.353/.478, 419 PA)."
2026-09-02,web,platoon_cardinals_annotation,bound,4,GAME_STATE,0,,,,,,,He hits fourth and represents the most dangerous matchup in the Cardinals order against Yamamoto's right hand.
2026-09-02,web,platoon_cardinals_annotation,bound,5,SPLIT_DIRECTION,9,,,,,,,"Church's 2026 vs-RHP mark (.245 AVG, .664 OPS, 305 PA) is a significant improvement over his 2025 baseline (.114/.216/.182, 51 PA), though the two figures sit against that tougher-for-batters split."
2026-09-02,web,platoon_cardinals_annotation,bound,6,SPLIT_DIRECTION,10,,,,,,,"Among the six right-handed batters with enough 2026 sample to read, Jordan Walker shows the sharpest year-over-year shift: 2026 vs RHP sits at .286 AVG and .822 OPS across 419 PA, versus a 2025 mark of .200/.263/.291 across 289 PA."
2026-09-02,web,platoon_cardinals_annotation,bound,7,STAT_VALUE,9,,,,,,,"Ivan Herrera's 2026 figure (.245 AVG, .715 OPS, 421 PA) trails his 2025 line (.268/.343/.399, 328 PA)."
2026-09-02,web,platoon_cardinals_annotation,bound,8,STAT_VALUE,9,,,,,,,"Jose Fermin's 2026 read is thinner at 172 PA (.212 AVG, .548 OPS), below his 2025 showing (.280/.379/.420, 59 PA)."
2026-09-02,web,platoon_cardinals_annotation,bound,9,SPLIT_DIRECTION,13,,,,,,,"Ramon Urias (58 PA vs RHP in 2026) and Thomas Saggese (59 PA) both sit below the 60-PA floor; their 2025 lines -- .233/.278/.367 across 273 PA and .254/.305/.340 across 227 PA, respectively -- are the operative anchors."
2026-09-02,web,platoon_cardinals_annotation,bound,10,ROSTER_FACT,0,,,,,,,Joshua Baez and Leo Bernal do not appear in the vs-RHP table.
2026-09-02,web,platoon_opponent_annotation,bound,0,BVP_HISTORY,0,,,,,,,"The Cardinals will send a left-hander to the mound, and the Dodger lineup presents a clear left-heavy construction against him: four left-handed bats (Shohei Ohtani, Freddie Freeman, Max Muncy, Kyle Tucker), two switch-hitters (Tommy Edman, Alex Freeland), and three right-handed bats (Mookie Betts, Will Smith, Teoscar Hernández)."
2026-09-02,web,platoon_opponent_annotation,bound,1,ROSTER_FACT,1,,,,,,,The question is how the left-handed and switch contingent has handled lefty pitching in 2026.
2026-09-02,web,platoon_opponent_annotation,bound,2,MAGNITUDE,9,,,,,,,"Among the batters with enough 2026 exposure to read clearly, Teoscar Hernández leads the group: 2026 vs LHP .273 AVG / .809 OPS across 113 PA, ahead of his 2025 mark (.250/.467 SLG, 126 PA)."
2026-09-02,web,platoon_opponent_annotation,bound,3,SPLIT_DIRECTION,8,,,,,,,"Freddie Freeman shows 2026 vs LHP .275 AVG / .733 OPS over 186 PA, with his 2025 baseline at .285/.506 SLG over 175 PA."
2026-09-02,web,platoon_opponent_annotation,bound,4,SPLIT_DIRECTION,8,,,,,,,Kyle Tucker registers 2026 vs LHP .250 AVG / .735 OPS across 157 PA against his 2025 line of .269/.461 SLG over 193 PA.
2026-09-02,web,platoon_opponent_annotation,bound,5,SPLIT_DIRECTION,8,,,,,,,"Tommy Edman checks in at 2026 vs LHP .222 AVG / .744 OPS over 75 PA, compared to .216/.440 SLG in 122 PA in 2025."
2026-09-02,web,platoon_opponent_annotation,bound,6,SPLIT_DIRECTION,4,,,,,,,"Max Muncy, a left-handed bat, shows 2026 vs LHP .240 AVG / .797 OPS over 107 PA."
2026-09-02,web,platoon_opponent_annotation,bound,7,SPLIT_DIRECTION,8,,,,,,,"Mookie Betts (right-handed) shows 2026 vs LHP .228 AVG / .668 OPS over 136 PA, compared to .261/.424 SLG over 187 PA in 2025."
2026-09-02,web,platoon_opponent_annotation,bound,8,STAT_VALUE,3,,,,,,,"Below the 60 PA floor in 2026, the 2025 figure leads."
2026-09-02,web,platoon_opponent_annotation,bound,9,SPLIT_DIRECTION,7,S005,STAT_VALUE,a,2026 absent / 2025,platoon tables,"""power ceiling"" bare magnitude leg","Shohei Ohtani carries no qualifying 2026 vs-LHP sample; his 2025 baseline against lefties reads .279/.344/.554 across 244 PA, with 15 home runs in that sample -- the power ceiling in the lineup."
2026-09-02,web,platoon_opponent_annotation,bound,10,STAT_VALUE,7,,,,,,,Will Smith's 2026 sample against lefties sits at 51 PA (below floor); his 2025 line reads .258/.384/.452 over 112 PA.
2026-09-02,web,platoon_opponent_annotation,bound,11,STAT_VALUE,7,,,,,,,Alex Freeland's 2026 sample is 32 PA; his 2025 mark of .143/.250/.143 over 16 PA carries a thin base.
2026-09-02,web,platoon_opponent_annotation,bound,12,STAT_VALUE,2,,,,,,,"The Cardinals' lefty will face a lineup that, at the top, can punish left-handed pitching for power -- Ohtani's 2025 SLG of .554 against southpaws anchors that reading."
2026-09-02,web,platoon_opponent_annotation,bound,13,SPLIT_DIRECTION,2,,,,,,,"The middle-order right-handed bats (Betts, Hernández) show mixed 2026 trends vs lefties, with Hernández's .809 OPS the sharpest current figure in the group."
2026-09-02,web,platoon_opponent_annotation,bound,14,SPLIT_DIRECTION,6,,,,,,,"The two switch-hitters bat from the right side against a lefty, and Edman's 75-PA 2026 sample (.744 OPS) and Freeland's thin history (.143 SLG, 16 PA in 2025) represent opposite ends of the uncertainty band."
2026-09-02,web,pitcher_platoon_annotation,bound,0,ROSTER_FACT,0,,,,,,,"Yoshinobu Yamamoto enters today facing a Cardinals lineup built heavily right-handed -- six right-handed bats, two left-handed, and one switch-hitter."
2026-09-02,web,pitcher_platoon_annotation,bound,1,STAT_VALUE,12,,,,,,,"Against right-handed batters, his 2026 figures across 286 BF read .192/.245/.328, .573 OPS; his 2025 baseline across 353 PA was .191/.276/.315, .591 OPS."
2026-09-02,web,pitcher_platoon_annotation,bound,2,SPLIT_DIRECTION,12,,,,,,,"Against left-handed batters, his 2026 line across 321 BF reads .182/.240/.293, .533 OPS, with a 2025 baseline of .174/.236/.249, .485 OPS across 331 PA -- both years the vs-LHB OPS sits below the vs-RHB mark, and the six right-handed bats in St Louis's order (Jose Fermin, Ivan Herrera, Jordan Walker, Joshua Baez, Ramon Urias, Thomas Saggese) land on the side where batters have posted the higher OPS in each season shown."
2026-09-02,web,pitcher_platoon_annotation,bound,3,SPLIT_DIRECTION,0,,,,,,,"Alec Burleson (1B, bats left) and Nathan Church (CF, bats left) are the two Cardinals who face his lower-OPS side; Leo Bernal (C, switch) will see his split determined by the game situation."
2026-09-02,web,pitcher_home_away_annotation,bound,0,STAT_VALUE,7,,,,,,,"Yamamoto takes the mound at home tonight, where his 2026 ERA stands at 3.12 across 83.2 IP -- his 2025 home baseline was 3.04 over 68.0 IP and 277 BF, consistent with that range."
2026-09-02,web,pitcher_home_away_annotation,bound,1,STAT_VALUE,7,,,,,,,"His road work tells a sharper story: a 2026 away ERA of 1.94 over 74.1 IP, against a 2025 away mark of 2.13 across 105.2 IP and 407 BF."
2026-09-02,web,pitcher_home_away_annotation,bound,2,SPLIT_DIRECTION,2,,,,,,,"The Cardinals catch him on the side of that split where both years cluster near 3.00, not the sub-2.00 road version."
2026-09-02,web,tto_splits_annotation,bound,0,STAT_VALUE,2,,,,,,,Yoshinobu Yamamoto has pitched into a third pass in 24 of 24 starts.
2026-09-02,web,tto_splits_annotation,bound,1,STAT_VALUE,5,,,,,,,"In those 24 starts, hitters posted a .516 OPS on the second pass (215 PA), then climbed to .611 OPS from the third pass on (174 PA) -- a within-game delta the conditional figures bear out."
2026-09-02,web,tto_splits_annotation,bound,2,STAT_VALUE,2,,,,,,,"That .095 OPS rise from TTO2 to TTO3 is the pattern to watch: Yamamoto does not fade early, but sustained exposure into a third pass does push hitters' output upward, and with all 24 starts reaching that threshold, the sample is not a small-subset artifact."
2026-09-02,web,tto_splits_annotation,bound,3,STAT_VALUE,7,,,,,,,"The 2025 baseline tells the same story in the same order: .570 OPS in the first pass (273 PA), .497 in the second (259 PA), and .557 in the third (152 PA)."
2026-09-02,web,tto_splits_annotation,bound,4,STAT_VALUE,7,,,,,,,"The 2026 conditional read -- .541 first pass (218 BF), .516 second (215 PA), .611 third (174 PA) -- sharpens the arc: the second pass is where batters fare worst, and the third pass gives back a meaningful portion of that suppression."
2026-09-02,web,tto_splits_annotation,bound,5,FRAMING_VOICE,0,,,,,,,St Louis gains nothing by sitting and waiting for a late hook; Yamamoto finishes what he starts.
2026-09-02,web,inherited_runners_annotation,bound,0,MAGNITUDE,3,,,,,,,"Kyle Leahy leads the group with 29 inherited runners across the 2025 season, stranding 62.1% of them -- below his workload's weight but functional across a heavy deployment share."
2026-09-02,web,inherited_runners_annotation,bound,1,STAT_VALUE,4,,,,,,,"Gordon Graceffo and Ryan Fernandez are the two flagged in red: Graceffo has stranded 54.5% of his 11 inherited runners, and Fernandez sits at 50.0% across 8, the lowest rate in the group."
2026-09-02,web,inherited_runners_annotation,bound,2,SPLIT_DIRECTION,2,,,,,,,"Riley O'Brien (70.0%, 10 IR) is the only reliever among the higher-volume names who clears the league baseline."
2026-09-02,web,inherited_runners_annotation,bound,3,MAGNITUDE,4,S037,MAGNITUDE,a,2026 / 2025 league,inherited_runners + league_benchmarks,,"Michael McGreevy has inherited just 3 runners and stranded all three (100.0%), a clean mark on a thin sample. 2025's league average strand rate was 68.8%."
2026-09-02,web,inherited_runners_annotation,bound,4,FRAMING_VOICE,0,,,,,,,"Against that baseline, Leahy, Graceffo, and Fernandez all fall short, while O'Brien sits just above it."
2026-09-02,web,inherited_runners_annotation,bound,5,STAT_VALUE,13,,,,,,,"For the 2026 season to date, Leahy carries 129.1 IP with a 3.13 ERA and 1.31 WHIP; Graceffo has posted a 2.90 ERA and 1.05 WHIP across 68.1 IP, the sharpest current line in the group despite the inherited-runner concern; O'Brien shows a 3.95 ERA over 54.2 IP; Fernandez a 3.68 ERA over 22.0 IP; and McGreevy a 3.97 ERA over 147.1 IP."
2026-09-02,web,batted_ball_annotation,bound,0,STAT_VALUE,5,,,,,,,"Yoshinobu Yamamoto's 2025 contact profile tilted sharply toward the ground: 54.8% grounders on 407 BIP, with fly balls accounting for just 24.6% and line drives 19.9%."
2026-09-02,web,batted_ball_annotation,bound,1,GAME_STATE,0,,,,,,,That shape has a specific implication for the Dodgers lineup he faces tonight -- the contact type he suppresses most (fly balls) is also the type his own hitters hit least effectively.
2026-09-02,web,batted_ball_annotation,bound,2,MAGNITUDE,1,,,,,,,"Across the nine Dodgers hitters shown, every one of them posted a 2025 line-drive AVG well above their groundball AVG, and groundball AVGs were universally higher than fly-ball AVGs."
2026-09-02,web,batted_ball_annotation,bound,3,SPLIT_DIRECTION,9,S057,STAT_VALUE,a,slot-bound,batted_ball AVG,,The spread is stark: Will Smith hit .686 on line drives and .374 on grounders versus .084 on flies; Freddie Freeman posted .679 LD / .289 GB / .122 FB; Shohei Ohtani .655 / .290 / .097.
2026-09-02,web,batted_ball_annotation,bound,4,SPLIT_DIRECTION,6,,,,,,,Even the lower-contact hitters follow the same ordering -- Tommy Edman .551 LD / .176 GB / .056 FB; Kyle Tucker .617 / .193 / .126.
2026-09-02,web,batted_ball_annotation,bound,5,SPLIT_DIRECTION,2,,,,,,,"The practical tension: Yamamoto's primary output is grounders, which the Dodgers handle better (.176 to .374 AVG range depending on the hitter) than the fly balls he doesn't give up much of."
2026-09-02,web,batted_ball_annotation,bound,6,SPLIT_DIRECTION,1,,,,,,,"If he operates as his 2025 profile projects -- more than half of contact on the ground -- the Dodgers are meeting his most common contact type at their middling, not their worst, performance tier."
2026-09-02,web,batted_ball_annotation,bound,7,SPLIT_DIRECTION,4,,,,,,,"Line drives are where every hitter in this group converts at a high rate (.543 to .686), but Yamamoto limited those to just 19.9% of BIP in 2025, which is the profile's favorable element for the Cardinals tonight."
2026-09-02,web,battery_annotation,bound,0,ROSTER_FACT,0,,,,,,,"Tonight's scheduled catcher is Leo Bernal, who is on the Cardinals active roster."
2026-09-02,web,battery_annotation,bound,1,TREND,1,,,,,,,The battery pairing table carries no 2025 data -- the historical query returned an empty result set -- so this is a fresh battery read with no prior shared innings on record.
2026-09-02,web,battery_annotation,bound,2,ROSTER_FACT,0,,,,,,,"The opposing battery pairs Yoshinobu Yamamoto with Will Smith, who is on the Dodgers active roster at catcher."
2026-09-02,web,battery_annotation,bound,3,ABSENCE,0,,,,,,,That pairing has no Cardinals-side counterpart to cross-reference; the annotation is limited to tonight's lineup alignment.
2026-09-02,web,battery_annotation,bound,4,FRAMING_VOICE,0,,,,,,,"Leo Bernal is a switch-hitter catching a right-handed starter, and no historical ERA or AVG figure exists in the table to qualify the pairing further."
2026-09-02,web,baserunning_content,bound,0,MAGNITUDE,4,,,,,,,Dodgers baserunning (2026): Shohei Ohtani leads the lineup with 10 steals against 3 caught (76.9%).
2026-09-02,web,baserunning_content,bound,1,STAT_VALUE,2,,,,,,,Freddie Freeman has been perfect in 6 attempts (100.0%).
2026-09-02,web,baserunning_content,bound,2,STAT_VALUE,3,,,,,,,Kyle Tucker has 9 steals in 9 attempts (100.0%).
2026-09-02,web,baserunning_content,bound,3,GAME_EVENT,2,,,,,,,Tommy Edman has gone 5-for-7 (71.4%).
2026-09-02,web,baserunning_content,bound,4,STAT_VALUE,3,,,,,,,Max Muncy has 2 steals in 2 attempts (100.0%).
2026-09-02,web,baserunning_content,bound,5,GAME_EVENT,2,,,,,,,Teoscar Hernández is 2-for-3 (66.7%).
2026-09-02,web,baserunning_content,bound,6,STAT_VALUE,3,,,,,,,Alex Freeland has 2 steals in 2 attempts (100.0%).
2026-09-02,web,baserunning_content,bound,7,STAT_VALUE,3,,,,,,,Mookie Betts has 1 steal against 2 caught (33.3%).
2026-09-02,web,baserunning_content,bound,8,STAT_VALUE,1,,,,,,,Will Smith does not appear in the 2026 leaders table.
2026-09-02,web,baserunning_content,bound,9,STAT_VALUE,4,,,,,,,Cardinals catching -- throwing: Pedro Pagés has thrown out 17 of 55 attempts (30.9% CS) across 72 games this season.
2026-09-02,web,baserunning_content,bound,10,STAT_VALUE,4,,,,,,,"Leo Bernal, starting tonight at catcher, has 0 stolen bases allowed, 0 caught stealing, and 0 attempts in his one game -- the sample is too small for a rate; Pagés (30.9% CS) is the roster alternative with a publishable figure."
2026-09-02,web,baserunning_content,bound,11,STAT_VALUE,4,,,,,,,Dodgers catching -- throwing: Hunter Feduccia has allowed 52 stolen bases against 13 caught (20.0% CS) in 79 games.
2026-09-02,web,baserunning_content,bound,12,STAT_VALUE,4,,,,,,,Dalton Rushing has allowed 30 stolen bases against 10 caught (25.0% CS) in 59 games.
2026-09-02,web,baserunning_content,bound,13,STAT_VALUE,4,,,,,,,Will Smith has allowed 25 stolen bases against 5 caught (16.7% CS) in 49 games.
2026-09-02,web,defense_annotation,bound,0,GAME_STATE,0,,,,,,,"Tonight's Cardinals lineup places Jordan Walker in RF, Alec Burleson at 1B, Ramón Urías at 3B, Thomas Saggese at SS, José Fermín at 2B, and Nathan Church in CF."
2026-09-02,web,defense_annotation,bound,1,STAT_VALUE,1,,,,,,,The 2025 fielding sample gives context on each.
2026-09-02,web,defense_annotation,bound,2,STAT_VALUE,3,,,,,,,Walker has logged 108 games in right field with 4 errors and a .981 Fld% across that sample.
2026-09-02,web,defense_annotation,bound,3,STAT_VALUE,8,,,,,,,"Burleson's primary 2025 position was first base (50 games, 27 DP, 4 errors, .990 Fld%); he also covered left field cleanly in 41 games (0 errors, 1.000 Fld%)."
2026-09-02,web,defense_annotation,bound,4,GAME_EVENT,1,,,,,,,"At 1B tonight, the double-play volume from his 2025 sample stands out."
2026-09-02,web,defense_annotation,bound,5,GAME_EVENT,6,,,,,,,"Urías brings 78 games at third base (20 DP, 4 errors, .979 Fld%) and an additional 26 games at second base without an error (1.000 Fld%)."
2026-09-02,web,defense_annotation,bound,6,GAME_EVENT,9,,,,,,,"Saggese played 33 games at shortstop in 2025 (7 DP, 1 error, .988 Fld%) and 35 at second base (24 DP, 4 errors, .973 Fld%); tonight he is at SS."
2026-09-02,web,defense_annotation,bound,7,GAME_EVENT,2,,,,,,,Fermín covered second base in 15 games without an error (1.000 Fld%).
2026-09-02,web,defense_annotation,bound,8,GAME_EVENT,8,,,,,,,"Church has 18 games in center field on a clean slate (0 errors, 1.000 Fld%), along with 7 games in right (1 error, .833 Fld%) and 5 in left (1.000 Fld%)."
2026-09-02,web,defense_annotation,bound,9,GAME_EVENT,3,,,,,,,"Iván Herrera is slotted at DH tonight, so his 14-game catching sample (1 error, .989 Fld%) does not factor into the field alignment."
2026-09-02,web,defense_annotation,bound,10,STAT_VALUE,1,S001,ABSENCE,a,2025,defense table,,Joshua Báez (LF) and Leo Bernal (C) do not appear in the 2025 fielding table.
2026-09-02,web,head_to_head_content,free,0,TREND,6,,,,,,,"Over the 2022-2025 span, the Cardinals went 11-15 against the Dodgers across four seasons, with the most recent year bucking the trend -- St Louis took 4 of 6 in 2025 after going a combined 7-13 in the three prior seasons."
2026-09-02,web,head_to_head_content,free,1,GAME_STATE,1,,,,,,,The Cardinals carry a 1-0 series lead into tonight's game two of three at UNIQLO Field at Dodger Stadium.
2026-09-02,web,batter_kbb_stl_note,bound,0,MAGNITUDE,8,,,,,,,"Jordan Walker carries the lineup's steepest contact risk: his 2025 K% was 31.8% across 396 PA, and his 2026 figure across 577 PA sits at 24.4% — still well clear of the 22.1% league average (2025)."
2026-09-02,web,batter_kbb_stl_note,bound,1,STAT_VALUE,12,,,,,,,"Thomas Saggese (28.1% in 2025, 29.3% in 2026 across 92 PA) and Nathan Church (27.7% in 2025, 18.1% in 2026 across 387 PA) both carried red-flag K% marks in 2025; Church's 2026 figure has pulled back meaningfully, while Saggese's has held near the same level."
2026-09-02,web,batter_kbb_stl_note,bound,2,SPLIT_DIRECTION,6,,,,,,,"On the patience side, José Fermín is the lineup's clearest bright spot: 11.4% BB% in 2025 (70 PA) and 8.3% in 2026 across 313 PA."
2026-09-02,web,batter_kbb_stl_note,bound,3,STAT_VALUE,7,,,,,,,"Iván Herrera follows at 9.6% BB% in 2025 (450 PA) and 11.0% in 2026 across 617 PA, the largest 2026 sample in the table."
2026-09-02,web,batter_kbb_stl_note,bound,4,MAGNITUDE,1,,,,,,,Both sit above the 8.9% league average.
2026-09-02,web,batter_kbb_stl_note,bound,5,MAGNITUDE,8,,,,,,,"Saggese (5.4% BB% in 2025, 7.6% in 2026) and Church (4.6% in 2025, 5.4% in 2026) trail the league mark by a visible margin across both seasons."
2026-09-02,web,batter_kbb_annotation,bound,0,GAME_STATE,0,,,,,,,The Dodgers lineup facing the Cardinals' starter presents a contact-disciplined core alongside two notable strikeout risks.
2026-09-02,web,batter_kbb_annotation,bound,1,MAGNITUDE,7,,,,,,,"Mookie Betts leads the group in contact: 10.3% K% in 2025 across 663 PA, with his 2026 mark (428 PA) at 11.0% — well below the 22.1% league average."
2026-09-02,web,batter_kbb_annotation,bound,2,MAGNITUDE,8,,,,,,,"Kyle Tucker pairs low swing-and-miss with elite patience: 14.8% K% in 2025 (595 PA) and 14.6% BB% in 2025, with a 2026 K% of 17.8% across 533 PA."
2026-09-02,web,batter_kbb_annotation,bound,3,GAME_STATE,0,,,,,,,Max Muncy and Alex Freeland represent the lineup's strikeout poles.
2026-09-02,web,batter_kbb_annotation,bound,4,MAGNITUDE,3,,,,,,,"Muncy's 2026 K% is 25.0% across 476 PA, still above the league mark."
2026-09-02,web,batter_kbb_annotation,bound,5,STAT_VALUE,6,S087,STAT_VALUE,a,2025 / 2026,batter_kbb,subject plausibility flag (Freeland in a LAD batter slot),"Freeland's 2025 K% was 36.1% across 97 PA, and his 2026 figure across 227 PA stands at 30.0%."
2026-09-02,web,batter_kbb_annotation,bound,6,STAT_VALUE,3,,,,,,,Shohei Ohtani's 2025 K% was 25.8% across 725 PA.
2026-09-02,web,batter_kbb_annotation,bound,7,STAT_VALUE,5,,,,,,,"His 2026 PA column reads ""--"" and both 2026 rate cells show SSS, so no 2026 rate is cited here; his 2025 sample across 725 PA is the available reference."
2026-09-02,web,batter_kbb_annotation,bound,8,MAGNITUDE,8,,,,,,,"On the patience side, Teoscar Hernández is the group's most pronounced outlier: 4.8% BB% in 2025 (545 PA) and 7.8% in 2026 across 396 PA — both readings trail the 8.9% league average, with the 2025 mark the sharper gap."
2026-09-02,web,batter_kbb_annotation,bound,9,STAT_VALUE,6,,,,,,,Tommy Edman similarly sits below average at 5.0% BB% in 2025 (377 PA) and 6.4% in 2026 across 236 PA.
2026-09-02,web,batter_batted_ball_profile_stl_note,bound,0,MAGNITUDE,3,,,,,,,"Yoshinobu Yamamoto generated a 54.8% ground-ball rate across 407 BIP in 2025, making him one of the heavier GB-inducers a Cardinals lineup will face."
2026-09-02,web,batter_batted_ball_profile_stl_note,bound,1,GAME_STATE,6,,,,,,,"That tendency maps directly onto five of St Louis' seven hitters in tonight's card: Iván Herrera (52.6% GB, 285 BIP), Jordan Walker (48.9%), Ramón Urías (45.1%), Alec Burleson (42.0%), and Thomas Saggese (41.8%) all profile as contact-on-the-ground hitters to varying degrees."
2026-09-02,web,batter_batted_ball_profile_stl_note,bound,2,STAT_VALUE,2,,,,,,,"Nathan Church is the most extreme case -- his 67.6% GB rate across 37 BIP means balls he puts in play overwhelmingly stay low, squarely in Yamamoto's preferred outcome zone."
2026-09-02,web,batter_batted_ball_profile_stl_note,bound,3,GAME_STATE,4,,,,,,,"José Fermín (37.0% GB, 46 BIP) and Saggese (41.8%) represent the flatter-contact end of the group; Saggese's 28.6% LD rate is the lineup's highest and the figure least naturally served by a heavy grounder-getter."
2026-09-02,web,batter_batted_ball_profile_stl_note,bound,4,FRAMING_VOICE,0,,,,,,,"The shape of this matchup favors keeping the ball on the ground -- the Cardinals' group mostly obliges, which works in Yamamoto's direction."
2026-09-02,web,batter_batted_ball_profile_annotation,bound,0,GAME_STATE,0,,,,,,,The Dodgers' lineup presents a markedly different contact shape than the Cardinals' group.
2026-09-02,web,batter_batted_ball_profile_annotation,bound,1,STAT_VALUE,9,,,,,,,"Mookie Betts (34.7% GB, 501 BIP), Kyle Tucker (35.9%, 390 BIP), and Will Smith (35.5%, 256 BIP) are the lineup's three most pronounced fly-ball tendencies, with FB rates of 37.3%, 36.7%, and 37.1% respectively -- all air-ball profiles facing a St Louis starter whose identity is TBD."
2026-09-02,web,batter_batted_ball_profile_annotation,bound,2,STAT_VALUE,4,,,,,,,"Freddie Freeman (44.6% GB, 404 BIP) and Shohei Ohtani (45.8%, 369 BIP) sit closer to the middle, generating grounders at a rate that keeps them from being pure pull-and-lift threats."
2026-09-02,web,batter_batted_ball_profile_annotation,bound,3,STAT_VALUE,4,,,,,,,"Teoscar Hernández (49.1% GB, 352 BIP) and Tommy Edman (48.3%, 271 BIP) are the lineup's heaviest ground-ball producers."
2026-09-02,web,batter_batted_ball_profile_annotation,bound,4,ABSENCE,2,,,,,,,Alex Freeland's 40.0% FB rate across 45 BIP -- the table's highlighted cell -- is a small sample but the lineup's highest fly-ball share.
2026-09-02,web,batter_batted_ball_profile_annotation,bound,5,ABSENCE,0,,,,,,,"Because the Cardinals' starter is TBD, no pitcher-side batted-ball tendency is available to cross-reference here; the Dodgers' individual profiles stand on their own as the contact-shape context for tonight."
2026-09-02,web,pitcher_kbb_annotation,bound,0,MAGNITUDE,15,,,,,,,"Yoshinobu Yamamoto's table row reflects his 2025 season: 201 strikeouts across 173.2 IP at a 29.4% K rate, 59 walks at 8.6% BB%, and a 3.41 K/BB. 2026 to date, he has posted 153 strikeouts and 36 walks over 158.0 IP -- a 25.2% K rate and 5.9% BB rate, against a league average of 22.1% K% and 8.9% BB%."
2026-09-02,web,pitcher_kbb_annotation,bound,1,ROSTER_FACT,0,,,,,,,The Cardinals' starter is listed as TBD (LHP); no statistical line is available to profile.
2026-09-02,web,key_matchups,free,0,ROSTER_FACT,0,,,,,,,Yamamoto vs LHB Cardinals.
2026-09-02,web,key_matchups,free,1,SPLIT_DIRECTION,5,,,,,,,"Yoshinobu Yamamoto has held left-handed bats to .182/.240/.293 across 321 batters faced in 2026, his sharpest platoon side."
2026-09-02,web,key_matchups,free,2,BVP_HISTORY,5,,,,,,,"Alec Burleson, batting fourth against him tonight, has answered right-handed pitching at .319/.395/.554 over 400 PA in 2026."
